Date;Mes;Ano;Gen;subGen;mmGen;Exp;subExp;mmExp;PP;Cond;Temp min;Temp max;Temp med;exp/gen
01/07/2015;7;2015;20.373;-0.514;20.116;14.343;-0.857;13.9145;3.876;Fine;12;21;16.5;0.704020027
02/07/2015;7;2015;19.859;-0.514;22.6195;13.486;5.237;16.1045;4.212;Fine;10;19;14.5;0.679087567
03/07/2015;7;2015;25.38;5.521;20.228;18.723;-8.199;14.6235;3.828;Fine;6;19;12.5;0.737706856
04/07/2015;7;2015;15.076;-10.304;16.6745;10.524;2.683;11.8655;4.26;Partly Cloudy;11;19;15;0.698063147
05/07/2015;7;2015;18.273;3.197;21.5805;13.207;4.351;15.3825;4.464;Fine;9;22;15.5;0.722760357
06/07/2015;7;2015;24.888;6.615;25.2215;17.558;3.131;19.1235;3.792;Fine;9;23;16;0.705480553
07/07/2015;7;2015;25.555;0.667;21.2345;20.689;-8.639;16.3695;3.828;Fine;10;21;15.5;0.809587165
08/07/2015;7;2015;16.914;-8.641;13.978;12.05;-5.859;9.1205;4.067;Fine;10;19;14.5;0.712427575
09/07/2015;7;2015;11.042;-5.872;11.9525;6.191;2.5;7.441;4.032;Partly Cloudy;12;18;15;0.560677414
10/07/2015;7;2015;12.863;1.821;14.9475;8.691;2.655;10.0185;2.844;Partly Cloudy;10;18;14;0.675658867
11/07/2015;7;2015;17.032;4.169;21.857;11.346;9.228;15.96;4.212;Fine;10;21;15.5;0.666157821
12/07/2015;7;2015;26.682;9.65;25.419;20.574;0.06;20.604;4.019;Fine;12;17;14.5;0.771081628
13/07/2015;7;2015;24.156;-2.526;25.2065;20.634;0.812;21.04;3.996;Fine;8;17;12.5;0.854197715
14/07/2015;7;2015;26.257;2.101;20.8915;21.446;-10.591;16.1505;3.912;Fine;9;18;13.5;0.81677267
15/07/2015;7;2015;15.526;-10.731;15.4635;10.855;-0.096;10.807;3.972;Fine;6;16;11;0.699149813
16/07/2015;7;2015;15.401;-0.125;21.3765;10.759;12.314;16.916;4.248;Fine;6;18;12;0.698591001
17/07/2015;7;2015;27.352;11.951;26.7325;23.073;-4.843;20.6515;4.116;Fine;11;16;13.5;0.843558058
18/07/2015;7;2015;26.113;-1.239;20.784;18.23;-11.371;12.5445;3.9;Fine;6;17;11.5;0.69811971
19/07/2015;7;2015;15.455;-10.658;16.758;6.859;7.87;10.794;4.248;Fine;8;18;13;0.443804594
20/07/2015;7;2015;18.061;2.606;18.4425;14.729;-1.235;14.1115;4.248;Fine;11;19;15;0.815514091
21/07/2015;7;2015;18.824;0.763;14.097;13.494;-7.251;9.8685;4.284;Fine;12;19;15.5;0.716850829
22/07/2015;7;2015;9.37;-9.454;12.6695;6.243;3.997;8.2415;3.744;Mostly Cloudy;11;19;15;0.666275347
23/07/2015;7;2015;15.969;6.599;17.6055;10.24;5.127;12.8035;4.344;Fine;15;21;18;0.641242407
24/07/2015;7;2015;19.242;3.273;15.8355;15.367;-8.136;11.299;3.912;Fine;15;22;18.5;0.798617607
25/07/2015;7;2015;12.429;-6.813;15.4515;7.231;7.14;10.801;4.104;Partly Cloudy;16;23;19.5;0.581784536
26/07/2015;7;2015;18.474;6.045;20.678;14.371;4.878;16.81;3.744;Fine;13;21;17;0.777904081
27/07/2015;7;2015;22.882;4.408;22.4215;19.249;-2.819;17.8395;4.248;Fine;14;22;18;0.841228914
28/07/2015;7;2015;21.961;-0.921;24.0455;16.43;3.558;18.209;4.308;Fine;10;18;14;0.748144438
29/07/2015;7;2015;26.13;4.169;25.516;19.988;-0.487;19.7445;3.924;Fine;9;19;14;0.764944508
30/07/2015;7;2015;24.902;-1.228;25.553;19.501;2.153;20.5775;4.332;Fine;9;20;14.5;0.78310979
31/07/2015;7;2015;26.204;1.302;25.9865;21.654;-1.505;20.9015;3.876;Fine;9;23;16;0.826362387
01/08/2015;8;2015;25.769;-0.435;26.08;20.149;1.737;21.0175;3.816;Fine;8;21;14.5;0.781908495
02/08/2015;8;2015;26.391;0.622;25.908;21.886;-2.22;20.776;3.924;Fine;10;23;16.5;0.829297867
03/08/2015;8;2015;25.425;-0.966;19.584;19.666;-9.645;14.8435;3.732;Fine;14;25;19.5;0.773490659
04/08/2015;8;2015;13.743;-11.682;21.073;10.021;15.012;17.527;3.66;Partly Cloudy;13;20;16.5;0.729171214
05/08/2015;8;2015;28.403;14.66;27.9845;25.033;-2.044;24.011;4.176;Fine;6;19;12.5;0.881350562
06/08/2015;8;2015;27.566;-0.837;25.8655;22.989;-4.304;20.837;4.019;Fine;8;19;13.5;0.833962127
07/08/2015;8;2015;24.165;-3.401;25.269;18.685;3.052;20.211;4.38;Fine;7;19;13;0.77322574
08/08/2015;8;2015;26.373;2.208;26.177;21.737;-1.426;21.024;3.972;Fine;6;19;12.5;0.824214158
09/08/2015;8;2015;25.981;-0.392;25.712;20.311;-3.683;18.4695;4.2;Fine;9;19;14;0.781763596
10/08/2015;8;2015;25.443;-0.538;25.932;16.628;5.541;19.3985;4.392;Fine;9;21;15;0.653539284
11/08/2015;8;2015;26.421;0.978;24.2715;22.169;-5.41;19.464;3.912;Fine;8;21;14.5;0.839067409
12/08/2015;8;2015;22.122;-4.299;25.4515;16.759;7.819;20.6685;3.972;Fine;16;26;21;0.757571648
13/08/2015;8;2015;28.781;6.659;28.247;24.578;-1.714;23.721;4.152;Fine;12;21;16.5;0.853966158
14/08/2015;8;2015;27.713;-1.068;26.7635;22.864;-5.059;20.3345;3.984;Fine;7;19;13;0.825027965
15/08/2015;8;2015;25.814;-1.899;20.9315;17.805;-6.771;14.4195;4.704;Fine;8;20;14;0.689742
16/08/2015;8;2015;16.049;-9.765;19.2975;11.034;8.125;15.0965;4.5;Partly Cloudy;10;21;15.5;0.687519472
17/08/2015;8;2015;22.546;6.497;25.327;19.159;3.457;20.8875;4.644;Fine;10;22;16;0.849773796
18/08/2015;8;2015;28.108;5.562;23.6555;22.616;-7.28;18.976;4.032;Fine;10;21;15.5;0.804610787
19/08/2015;8;2015;19.203;-8.905;17.213;15.336;-4.932;12.87;4.08;Fine;10;21;15.5;0.798625215
20/08/2015;8;2015;15.223;-3.98;13.315;10.404;-3.922;8.443;4.872;Partly Cloudy;11;21;16;0.683439532
21/08/2015;8;2015;11.407;-3.816;14.0285;6.482;2.624;7.794;4.464;Mostly Cloudy;16;20;18;0.568247567
22/08/2015;8;2015;16.65;5.243;15.164;9.106;1.069;9.6405;4.74;Partly Cloudy;16;22;19;0.546906907
23/08/2015;8;2015;13.678;-2.972;16.1595;10.175;4.552;12.451;3.624;Partly Cloudy;16;23;19.5;0.743895306
24/08/2015;8;2015;18.641;4.963;21.2445;14.727;3.664;16.559;3.9;Fine;18;25;21.5;0.790032724
25/08/2015;8;2015;23.848;5.207;23.5185;18.391;1.077;18.9295;4.224;Fine;17;26;21.5;0.77117578
26/08/2015;8;2015;23.189;-0.659;16.739;19.468;-13.23;12.853;4.128;Fine;16;25;20.5;0.839535987
27/08/2015;8;2015;10.289;-12.9;16.121;6.238;11.971;12.2235;3.192;Mostly Cloudy;16;24;20;0.60627855
28/08/2015;8;2015;21.953;11.664;16.3855;18.209;-12.39;12.014;4.224;Fine;15;22;18.5;0.829453833
29/08/2015;8;2015;10.818;-11.135;19.825;5.819;14.4;13.019;4.308;Mostly Cloudy;12;22;17;0.537899797
30/08/2015;8;2015;28.832;18.014;28.356;20.219;3.271;21.8545;4.152;Fine;14;22;18;0.701269423
31/08/2015;8;2015;27.88;-0.952;28.8725;23.49;1.024;24.002;4.644;Fine;10;21;15.5;0.842539455
01/09/2015;9;2015;29.865;1.985;27.463;24.514;-3.559;22.7345;4.212;Fine;11;23;17;0.820827055
02/09/2015;9;2015;25.061;-4.804;22.975;20.955;-5.125;18.3925;4.572;Fine;8;21;14.5;0.83615977
03/09/2015;9;2015;20.889;-4.172;24.9335;15.83;8.291;19.9755;4.512;Fine;17;25;21;0.757815118
04/09/2015;9;2015;28.978;8.089;26.503;24.121;-6.824;20.709;4.08;Fine;12;22;17;0.832390089
05/09/2015;9;2015;24.028;-4.95;20.796;17.297;-6.579;14.0075;4.656;Fine;12;21;16.5;0.719868487
06/09/2015;9;2015;17.564;-6.464;21.623;10.718;10.247;15.8415;4.344;Partly Cloudy;13;23;18;0.610225461
07/09/2015;9;2015;25.682;8.118;24.9645;20.965;-1.234;20.348;4.572;Fine;14;23;18.5;0.816330504
08/09/2015;9;2015;24.247;-1.435;27.1805;19.731;6.316;22.889;4.524;Fine;16;28;22;0.813750155
09/09/2015;9;2015;30.114;5.867;29.0385;26.047;-2.116;24.989;4.164;Fine;11;24;17.5;0.864946536
10/09/2015;9;2015;27.963;-2.151;18.752;23.931;-19.539;14.1615;4.428;Fine;11;22;16.5;0.855809463
11/09/2015;9;2015;9.541;-18.422;15.832;4.392;9.788;9.286;2.196;Mostly Cloudy;14;19;16.5;0.460329106
12/09/2015;9;2015;22.123;12.582;22.476;14.18;2.368;15.364;4.836;Fine;15;23;19;0.640961895
13/09/2015;9;2015;22.829;0.706;25.349;16.548;6.008;19.552;4.536;Fine;12;22;17;0.724867493
14/09/2015;9;2015;27.869;5.04;25.1075;22.556;-6.116;19.498;4.908;Fine;12;23;17.5;0.809358068
15/09/2015;9;2015;22.346;-5.523;25.0595;16.44;5.772;19.326;4.596;Fine;13;24;18.5;0.735702139
16/09/2015;9;2015;27.773;5.427;19.2725;22.212;-15.376;14.524;4.043;Fine;14;25;19.5;0.79976956
17/09/2015;9;2015;10.772;-17.001;16.06;6.836;10.486;12.079;4.86;Mostly Cloudy;16;22;19;0.634608244
18/09/2015;9;2015;21.348;10.576;23.43;17.322;2.768;18.706;4.74;Fine;12;22;17;0.811410905
19/09/2015;9;2015;25.512;4.164;26.176;20.09;0.365;20.2725;4.728;Fine;13;22;17.5;0.787472562
20/09/2015;9;2015;26.84;1.328;25.9125;20.455;0.356;20.633;4.812;Fine;13;22;17.5;0.762108793
21/09/2015;9;2015;24.985;-1.855;26.478;20.811;0.651;21.1365;4.836;Fine;14;22;18;0.832939764
22/09/2015;9;2015;27.971;2.986;24.6475;21.462;-6.622;18.151;4.368;Fine;14;26;20;0.767294698
23/09/2015;9;2015;21.324;-6.647;26.2225;14.84;10.005;19.8425;4.752;Fine;13;21;17;0.695929469
24/09/2015;9;2015;31.121;9.797;25.8605;24.845;-10.711;19.4895;4.308;Fine;9;20;14.5;0.798335529
25/09/2015;9;2015;20.6;-10.521;20.6295;14.134;0.488;14.378;4.788;Fine;10;23;16.5;0.686116505
26/09/2015;9;2015;20.659;0.059;21.469;14.622;-0.245;14.4995;4.788;Fine;14;22;18;0.707778692
27/09/2015;9;2015;22.279;1.62;25.0885;14.377;6.606;17.68;4.968;Fine;12;22;17;0.645316217
28/09/2015;9;2015;27.898;5.619;23.6325;20.983;-7.741;17.1125;4.788;Fine;11;22;16.5;0.752132769
29/09/2015;9;2015;19.367;-8.531;23.029;13.242;5.946;16.215;4.716;Partly Cloudy;13;26;19.5;0.683740383
30/09/2015;9;2015;26.691;7.324;27.5985;19.188;3.486;20.931;4.272;Fine;12;25;18.5;0.718894009
01/10/2015;10;2015;28.506;1.815;28.7955;22.674;-0.837;22.2555;4.14;Fine;14;24;19;0.795411492
02/10/2015;10;2015;29.085;0.579;30.117;21.837;2.098;22.886;4.164;Fine;15;27;21;0.750799381
03/10/2015;10;2015;31.149;2.064;30.6555;23.935;-1.472;23.199;4.296;Fine;15;25;20;0.76840348
04/10/2015;10;2015;30.162;-0.987;30.165;22.463;1.681;23.3035;4.091;Fine;14;26;20;0.744745043
05/10/2015;10;2015;30.168;0.006;30.411;24.144;2.105;25.1965;4.032;Fine;13;29;21;0.800318218
06/10/2015;10;2015;30.654;0.486;30.7325;26.249;0.234;26.366;4.176;Fine;14;29;21.5;0.856299341
07/10/2015;10;2015;30.811;0.157;24.845;26.483;-12.948;20.009;4.152;Fine;14;26;20;0.859530687
08/10/2015;10;2015;18.879;-11.932;15.274;13.535;-6.823;10.1235;4.692;Fine;17;25;21;0.71693416
09/10/2015;10;2015;11.669;-7.21;19.4695;6.712;14.017;13.7205;3.708;Mostly Cloudy;18;23;20.5;0.575199246
10/10/2015;10;2015;27.27;15.601;26.81;20.729;-2.084;19.687;5.004;Fine;19;23;21;0.760139347
11/10/2015;10;2015;26.35;-0.92;28.482;18.645;6.824;22.057;4.944;Fine;14;24;19;0.707590133
12/10/2015;10;2015;30.614;4.264;28.0365;25.469;-4.651;23.1435;4.128;Fine;15;26;20.5;0.831939635
13/10/2015;10;2015;25.459;-5.155;23.3235;20.818;-3.242;19.197;4.104;Fine;16;25;20.5;0.817706901
14/10/2015;10;2015;21.188;-4.271;21.954;17.576;-0.678;17.237;4.944;Fine;17;24;20.5;0.829526147
15/10/2015;10;2015;22.72;1.532;24.079;16.898;4.071;18.9335;4.824;Fine;18;24;21;0.74375
16/10/2015;10;2015;25.438;2.718;27.602;20.969;-0.921;20.5085;4.836;Fine;18;24;21;0.82431795
17/10/2015;10;2015;29.766;4.328;28.8425;20.048;-2.352;18.872;4.704;Fine;16;25;20.5;0.673520124
18/10/2015;10;2015;27.919;-1.847;28.154;17.696;3.142;19.267;4.584;Fine;17;25;21;0.63383359
19/10/2015;10;2015;28.389;0.47;28.342;20.838;2.601;22.1385;4.608;Fine;17;24;20.5;0.734016697
20/10/2015;10;2015;28.295;-0.094;28.923;23.439;1.329;24.1035;4.536;Fine;16;24;20;0.828379572
21/10/2015;10;2015;29.551;1.256;26.776;24.768;-5.622;21.957;4.668;Fine;16;25;20.5;0.838144225
22/10/2015;10;2015;24.001;-5.55;23.7695;19.146;1.239;19.7655;4.716;Fine;16;28;22;0.797716762
05/11/2015;11;2015;23.538;-0.463;22.9755;20.385;-2.457;19.1565;4.524;Fine;22;28;25;0.866046393
06/11/2015;11;2015;22.413;-1.125;22.6585;17.928;0.274;18.065;4.572;Fine;19;26;22.5;0.799892919
07/11/2015;11;2015;22.904;0.491;17.225;18.202;-14.337;11.0335;4.248;Fine;27;33;30;0.794708348
08/11/2015;11;2015;11.546;-11.358;19.429;3.865;22.985;15.3575;2.928;Mostly Cloudy;22;24;23;0.334747965
13/11/2015;11;2015;27.312;15.766;18.5225;26.85;-21.483;16.1085;4.728;Fine;19;26;22.5;0.983084359
14/11/2015;11;2015;9.733;-17.579;14.79;5.367;7.773;9.2535;4.392;Mostly Cloudy;19;24;21.5;0.551422994
15/11/2015;11;2015;19.847;10.114;22.5065;13.14;6.012;16.146;4.716;Fine;19;25;22;0.662064796
16/11/2015;11;2015;25.166;5.319;26.379;19.152;3.497;20.9005;4.536;Fine;18;24;21;0.761026782
17/11/2015;11;2015;27.592;2.426;29.5615;22.649;2.877;24.0875;4.896;Fine;17;24;20.5;0.820853871
18/11/2015;11;2015;31.531;3.939;30.5085;25.526;-1.66;24.696;4.152;Fine;16;25;20.5;0.809552504
19/11/2015;11;2015;29.486;-2.045;29.9615;23.866;1.66;24.696;3.84;Fine;16;28;22;0.809401072
20/11/2015;11;2015;30.437;0.951;30.141;25.526;-2.626;24.213;4.056;Fine;18;29;23.5;0.838650327
21/11/2015;11;2015;29.845;-0.592;19.168;22.9;-19.975;12.9125;3.972;Fine;21;31;26;0.767297705
22/11/2015;11;2015;8.491;-21.354;19.3375;2.925;22.569;14.2095;1.896;Cloudy;22;26;24;0.344482393
23/11/2015;11;2015;30.184;21.693;27.082;25.494;-6.925;22.0315;3.96;Fine;22;29;25.5;0.844619666
24/11/2015;11;2015;23.98;-6.204;24.6985;18.569;1.089;19.1135;4.308;Fine;20;28;24;0.774353628
25/11/2015;11;2015;25.417;1.437;27.5505;19.658;3.213;21.2645;4.5;Fine;23;28;25.5;0.773419365
26/11/2015;11;2015;29.684;4.267;26.418;22.871;-5.511;20.1155;3.948;Fine;22;30;26;0.770482415
27/11/2015;11;2015;23.152;-6.532;20.7955;17.36;-6.353;14.1835;4.524;Fine;23;28;25.5;0.749827229
28/11/2015;11;2015;18.439;-4.713;18.8425;11.007;-2.246;9.884;4.356;Partly Cloudy;23;27;25;0.596941266
29/11/2015;11;2015;19.246;0.807;18.6415;8.761;3.903;10.7125;4.488;Partly Cloudy;23;29;26;0.455211473
30/11/2015;11;2015;18.037;-1.209;20.698;12.664;4.406;14.867;4.428;Partly Cloudy;21;29;25;0.702112325
01/12/2015;12;2015;23.359;5.322;16.551;17.07;-12.367;10.8865;4.428;Fine;23;29;26;0.730767584
02/12/2015;12;2015;9.743;-13.616;14.3675;4.703;7.848;8.627;2.22;Mostly Cloudy;23;27;25;0.482705532
03/12/2015;12;2015;18.992;9.249;17.3495;12.551;-2.782;11.16;4.128;Partly Cloudy;20;26;23;0.660857203
04/12/2015;12;2015;15.707;-3.285;19.1955;9.769;5.489;12.5135;3.156;Partly Cloudy;17;24;20.5;0.621951996
05/12/2015;12;2015;22.684;6.977;25.118;15.258;5.595;18.0555;4.716;Fine;17;26;21.5;0.672632693
06/12/2015;12;2015;27.552;4.868;27.8045;20.853;1.013;21.3595;4.728;Fine;17;26;21.5;0.756859756
07/12/2015;12;2015;28.057;0.505;28.1965;21.866;-10.504;16.614;4.668;Fine;18;27;22.5;0.779342054
08/12/2015;12;2015;28.336;0.279;25.746;11.362;5.341;14.0325;4.212;Fine;20;28;24;0.400974026
09/12/2015;12;2015;23.156;-5.18;23.418;16.703;-0.466;16.47;4.836;Fine;20;28;24;0.721324927
10/12/2015;12;2015;23.68;0.524;23.7355;16.237;0.592;16.533;4.5;Fine;23;29;26;0.685684122
11/12/2015;12;2015;23.791;0.111;14.12;16.829;-16.334;8.662;3.996;Fine;21;30;25.5;0.707368333
12/12/2015;12;2015;4.449;-19.342;10.1095;0.495;5.228;3.109;0.696;Cloudy;22;23;22.5;0.111260958
13/12/2015;12;2015;15.77;11.321;22.9135;5.723;17.583;14.5145;3.768;Partly Cloudy;18;25;21.5;0.362904249
14/12/2015;12;2015;30.057;14.287;28.0025;23.306;-3.641;21.4855;4.368;Fine;17;26;21.5;0.775393419
15/12/2015;12;2015;25.948;-4.109;18.966;19.665;-13.906;12.712;4.428;Fine;19;28;23.5;0.757861878
16/12/2015;12;2015;11.984;-13.964;17.9365;5.759;9.52;10.519;2.364;Mostly Cloudy;22;26;24;0.48055741
17/12/2015;12;2015;23.889;11.905;23.575;15.279;-0.458;15.05;4.74;Fine;21;27;24;0.639583072
18/12/2015;12;2015;23.261;-0.628;26.6165;14.821;7.936;18.789;4.788;Fine;19;26;22.5;0.637160913
19/12/2015;12;2015;29.972;6.711;28.9895;22.757;-1.857;21.8285;4.56;Fine;19;27;23;0.759275324
20/12/2015;12;2015;28.007;-1.965;28.622;20.9;0.589;21.1945;4.644;Fine;22;28;25;0.746242011
21/12/2015;12;2015;29.237;1.23;27.788;21.489;-2.692;20.143;4.644;Fine;21;29;25;0.73499333
22/12/2015;12;2015;26.339;-2.898;27.583;18.797;3.1;20.347;4.788;Fine;21;28;24.5;0.713656555
23/12/2015;12;2015;28.827;2.488;19.398;21.897;-19.461;12.1665;4.356;Fine;22;28;25;0.759600375
24/12/2015;12;2015;9.969;-18.858;16.641;2.436;14.196;9.534;2.892;Mostly Cloudy;20;26;23;0.244357508
25/12/2015;12;2015;23.313;13.344;11.682;16.632;-16.622;8.321;4.68;Fine;20;26;23;0.713421696
26/12/2015;12;2015;0.051;-23.262;13.674;0.01;22.575;11.2975;0.12;Showers;25;30;27.5;0.01
31/12/2015;12;2015;27.297;27.246;26.786;22.585;-2.405;21.3825;4.848;Fine;19;26;22.5;0.827380298
01/01/2016;1;2016;26.275;-1.022;27.967;20.18;1.839;21.0995;4.992;Fine;19;27;23;0.768030447
02/01/2016;1;2016;29.659;3.384;22.5415;22.019;-13.641;15.1985;4.548;Fine;17;26;21.5;0.742405341
03/01/2016;1;2016;15.424;-14.235;13.7245;8.378;-1.129;7.8135;3.636;Partly Cloudy;21;27;24;0.543179461
04/01/2016;1;2016;12.025;-3.399;8.933;7.249;-5.128;4.685;3.156;Mostly Cloudy;18;26;22;0.602827443
05/01/2016;1;2016;5.841;-6.184;18.2935;2.121;24.024;14.133;1.224;Cloudy;20;22;21;0.363122753
06/01/2016;1;2016;30.746;24.905;29.2275;26.145;-5.382;23.454;4.043;Fine;20;31;25.5;0.850354518
07/01/2016;1;2016;27.709;-3.037;27.054;20.763;-0.804;20.361;4.368;Fine;21;27;24;0.749323325
08/01/2016;1;2016;26.399;-1.31;27.5345;19.959;1.935;20.9265;4.824;Fine;22;27;24.5;0.756051366
09/01/2016;1;2016;28.67;2.271;26.91;21.894;-1.656;21.066;4.668;Fine;19;27;23;0.763655389
10/01/2016;1;2016;25.15;-3.52;26.6235;20.238;0.275;20.3755;4.548;Fine;21;28;24.5;0.804691849
11/01/2016;1;2016;28.097;2.947;29.2245;20.513;4.74;22.883;4.272;Fine;20;28;24;0.730077944
12/01/2016;1;2016;30.352;2.255;29.9605;25.253;-5.489;22.5085;3.972;Fine;20;28;24;0.832004481
13/01/2016;1;2016;29.569;-0.783;29.5695;19.764;0.111;19.8195;4.164;Fine;21;28;24.5;0.668402719
14/01/2016;1;2016;29.57;0.001;29.277;19.875;2.276;21.013;4.416;Fine;21;29;25;0.67213392
15/01/2016;1;2016;28.984;-0.586;18.9285;22.151;-18.434;12.934;4.512;Fine;21;29;25;0.764249241
16/01/2016;1;2016;8.873;-20.111;19.078;3.717;15.891;11.6625;2.004;Mostly Cloudy;19;25;22;0.418911304
17/01/2016;1;2016;29.283;20.41;25.9915;19.608;-4.758;17.229;4.74;Fine;18;27;22.5;0.669603524
18/01/2016;1;2016;22.7;-6.583;26.5465;14.85;8.679;19.1895;4.776;Fine;19;27;23;0.654185022
19/01/2016;1;2016;30.393;7.693;30.411;23.529;-1.388;22.835;4.62;Fine;20;28;24;0.774158523
20/01/2016;1;2016;30.429;0.036;30.5065;22.141;0.43;22.356;4.116;Fine;19;28;23.5;0.727628249
21/01/2016;1;2016;30.584;0.155;30.1825;22.571;0.149;22.6455;3.972;Fine;19;28;23.5;0.738000262
22/01/2016;1;2016;29.781;-0.803;21.543;22.72;-15.778;14.831;4.164;Fine;20;30;25;0.762902522
23/01/2016;1;2016;13.305;-16.476;14.797;6.942;1.132;7.508;4.043;Partly Cloudy;23;30;26.5;0.521758737
24/01/2016;1;2016;16.289;2.984;17.19;8.074;3.412;9.78;3.924;Partly Cloudy;22;29;25.5;0.495671926
25/01/2016;1;2016;18.091;1.802;14.7205;11.486;-6.898;8.037;4.5;Partly Cloudy;24;28;26;0.634901332
26/01/2016;1;2016;11.35;-6.741;15.1975;4.588;6.72;7.948;4.428;Mostly Cloudy;24;28;26;0.404229075
27/01/2016;1;2016;19.045;7.695;14.0105;11.308;-7.594;7.511;4.644;Partly Cloudy;21;28;24.5;0.593751641
28/01/2016;1;2016;8.976;-10.069;14.3175;3.714;12.075;9.7515;3;Mostly Cloudy;22;26;24;0.413770053
29/01/2016;1;2016;19.659;10.683;15.1825;15.789;-12.187;9.6955;4.74;Fine;23;33;28;0.803143598
30/01/2016;1;2016;10.706;-8.953;16.794;3.602;10.851;9.0275;2.616;Mostly Cloudy;23;29;26;0.336446852
31/01/2016;1;2016;22.882;12.176;23.583;14.453;4.503;16.7045;4.668;Fine;23;30;26.5;0.63163185
01/02/2016;2;2016;24.284;1.402;20.273;18.956;-8.904;14.504;4.392;Fine;24;34;29;0.780596277
02/02/2016;2;2016;16.262;-8.022;17.5745;10.052;3.482;11.793;3.78;Partly Cloudy;25;36;30.5;0.618128152
03/02/2016;2;2016;18.887;2.625;12.555;13.534;-12.16;7.454;4.584;Fine;23;31;27;0.71657754
04/02/2016;2;2016;6.223;-12.664;8.2345;1.374;3.126;2.937;1.596;Cloudy;25;27;26;0.220793829
05/02/2016;2;2016;10.246;4.023;16.123;4.5;9.016;9.008;2.16;Mostly Cloudy;22;26;24;0.439195784
06/02/2016;2;2016;22;11.754;17.9755;13.516;-7.683;9.6745;4.512;Fine;21;28;24.5;0.614363636
07/02/2016;2;2016;13.951;-8.049;20.0955;5.833;15.398;13.532;4.008;Partly Cloudy;27;33;30;0.418106229
08/02/2016;2;2016;26.24;12.289;27.5905;21.231;1.217;21.8395;4.86;Fine;20;28;24;0.809108232
09/02/2016;2;2016;28.941;2.701;28.485;22.448;0.541;22.7185;4.944;Fine;21;28;24.5;0.775647006
10/02/2016;2;2016;28.029;-0.912;28.6455;22.989;-0.5;22.739;4.608;Fine;21;28;24.5;0.820186236
11/02/2016;2;2016;29.262;1.233;29.8235;22.489;2.546;23.762;4.536;Fine;20;29;24.5;0.768539403
12/02/2016;2;2016;30.385;1.123;21.8045;25.035;-20.524;14.773;4.5;Fine;21;28;24.5;0.823926279
13/02/2016;2;2016;13.224;-17.161;21.728;4.511;17.994;13.508;2.88;Partly Cloudy;21;27;24;0.341122202
14/02/2016;2;2016;30.232;17.008;30.4555;22.505;2.354;23.682;4.188;Fine;20;28;24;0.744409897
15/02/2016;2;2016;30.679;0.447;29.911;24.859;-1.979;23.8695;4.128;Fine;21;29;25;0.810293686
16/02/2016;2;2016;29.143;-1.536;26.5845;22.88;-4.509;20.6255;4.032;Fine;21;31;26;0.785094191
17/02/2016;2;2016;24.026;-5.117;23.938;18.371;-0.681;18.0305;4.488;Fine;24;30;27;0.764629984
18/02/2016;2;2016;23.85;-0.176;23.7795;17.69;0.479;17.9295;4.464;Fine;24;31;27.5;0.741719078
19/02/2016;2;2016;23.709;-0.141;27.139;18.169;5.272;20.805;4.716;Fine;25;30;27.5;0.76633346
20/02/2016;2;2016;30.569;6.86;29.9735;23.441;-3.786;21.548;4.224;Fine;22;29;25.5;0.766822598
21/02/2016;2;2016;29.378;-1.191;29.806;19.655;4.812;22.061;4.44;Fine;23;29;26;0.669038056
22/02/2016;2;2016;30.234;0.856;30.544;24.467;0.083;24.5085;4.452;Fine;23;29;26;0.809254482
23/02/2016;2;2016;30.854;0.62;30.3485;24.55;0.274;24.687;4.704;Fine;21;29;25;0.795682894
24/02/2016;2;2016;29.843;-1.011;30.0975;24.824;-0.83;24.409;4.632;Fine;20;29;24.5;0.831819857
25/02/2016;2;2016;30.352;0.509;30.321;23.994;-0.635;23.6765;4.404;Fine;21;29;25;0.790524512
26/02/2016;2;2016;30.29;-0.062;30.2315;23.359;2.085;24.4015;4.067;Fine;20;30;25;0.771178607
27/02/2016;2;2016;30.173;-0.117;24.9035;25.444;-13.272;18.808;4.104;Fine;24;30;27;0.843270474
28/02/2016;2;2016;19.634;-10.539;22.546;12.172;7.722;16.033;4.26;Fine;21;29;25;0.619944993
29/02/2016;2;2016;25.458;5.824;22.7865;19.894;-5.357;17.2155;4.44;Fine;23;30;26.5;0.781443947
01/03/2016;3;2016;20.115;-5.343;22.789;14.537;5.724;17.399;4.644;Fine;22;29;25.5;0.722694507
02/03/2016;3;2016;25.463;5.348;27.8965;20.261;3.76;22.141;4.908;Fine;22;28;25;0.79570357
03/03/2016;3;2016;30.33;4.867;29.629;24.021;-0.107;23.9675;4.68;Fine;24;28;26;0.791988131
04/03/2016;3;2016;28.928;-1.402;21.553;23.914;-16.957;15.4355;4.608;Fine;22;28;25;0.826673119
05/03/2016;3;2016;14.178;-14.75;17.5395;6.957;7.474;10.694;3.732;Partly Cloudy;21;28;24.5;0.490689801
06/03/2016;3;2016;20.901;6.723;21.6755;14.431;2.04;15.451;4.716;Fine;20;28;24;0.690445433
07/03/2016;3;2016;22.45;1.549;21.8785;16.471;-1.423;15.7595;4.968;Fine;24;28;26;0.733674833
08/03/2016;3;2016;21.307;-1.143;20.8825;15.048;0.558;15.327;4.728;Fine;22;28;25;0.706246773
09/03/2016;3;2016;20.458;-0.849;21.8615;15.606;2.867;17.0395;4.956;Fine;23;27;25;0.762831166
